e61e8cbd0df957f0	2021.09.16.19.49.00_veh-42_00990_01609	1631823050000322	1631823071499619	accelerating_at_crosswalk	navtest
227d62f5dfd95624	2021.09.16.19.27.01_veh-45_01749_03230	1631822416000461	1631822437500014	accelerating_at_stop_sign	navtest
2ccebcdb0da25be5	2021.08.30.13.45.25_veh-40_00610_00771	1630331860000466	1630331881500223	accelerating_at_stop_sign	navtest
81935f2cb7d45945	2021.09.16.19.49.00_veh-42_00990_01609	1631823432499849	1631823453999812	accelerating_at_stop_sign	navtest
9311d9a2409c5224	2021.09.16.19.49.00_veh-42_00990_01609	1631823364499991	1631823385999843	accelerating_at_stop_sign	navtest
00ddbc829ecb563e	2021.08.30.13.45.25_veh-40_00610_00771	1630331902000550	1630331923500178	accelerating_at_stop_sign_no_crosswalk	navtest
04f8f8b4cf0c52e7	2021.09.29.19.02.14_veh-28_00964_01689	1632943344299539	1632943365799648	accelerating_at_traffic_light	navtest
05d0a1a763fc5334	2021.08.30.13.45.25_veh-40_00878_01104	1630332082000509	1630332103500486	accelerating_at_traffic_light	navtest
0ba54149d1575f95	2021.08.30.13.45.25_veh-40_01116_01336	1630332463000574	1630332484500298	accelerating_at_traffic_light	navtest
12177b43d67d51a7	2021.09.29.19.02.14_veh-28_02451_02708	1632944803799806	1632944825299818	accelerating_at_traffic_light	navtest
134c369c82f05262	2021.09.16.19.27.01_veh-45_00472_00711	1631820997499859	1631821019000012	accelerating_at_traffic_light	navtest
1ceec301ab6552b1	2021.05.25.14.16.10_veh-35_01690_02183	1621968407001070	1621968428500417	accelerating_at_traffic_light	navtest
3123935b28265c80	2021.09.29.18.19.40_veh-28_01268_01685	1632941204599710	1632941226099754	accelerating_at_traffic_light	navtest
3ef30aa787de56fa	2021.09.09.18.29.25_veh-39_00427_00556	1631212803999809	1631212825500439	accelerating_at_traffic_light	navtest
449f88cb93fe53d8	2021.05.25.14.16.10_veh-35_01690_02183	1621968406500940	1621968428001001	accelerating_at_traffic_light	navtest
5e8d717cc46a5988	2021.09.29.19.02.14_veh-28_00964_01689	1632943526299780	1632943547799581	accelerating_at_traffic_light	navtest
3af3b3a7a8635164	2021.06.28.21.16.05_veh-14_00957_01198	1624916270999512	1624916292499406	accelerating_at_traffic_light_with_lead	navtest
fc2a5f9f60965ab9	2021.06.03.12.02.06_veh-35_00233_00609	1622736522001183	1622736543500619	accelerating_at_traffic_light_with_lead	navtest
7015bc44f34252f4	2021.09.29.19.02.14_veh-28_00964_01689	1632943298299688	1632943319799770	accelerating_at_traffic_light_without_lead	navtest
728988dc8a8b502a	2021.09.29.19.02.14_veh-28_00964_01689	1632943344799775	1632943366299636	accelerating_at_traffic_light_without_lead	navtest
9157902936a456bf	2021.06.03.13.55.17_veh-35_02572_02855	1622745696600705	1622745718100925	accelerating_at_traffic_light_without_lead	navtest
9abf3af825a35a9e	2021.09.29.18.19.40_veh-28_01268_01685	1632941205099875	1632941226599748	accelerating_at_traffic_light_without_lead	navtest
9e7ae0e0f04255fa	2021.09.29.14.44.26_veh-28_00238_00320	1632927007299775	1632927028799610	accelerating_at_traffic_light_without_lead	navtest
a0d88b07304b5398	2021.09.09.18.29.25_veh-39_00427_00556	1631212804499622	1631212826000224	accelerating_at_traffic_light_without_lead	navtest
a6b9a83019915658	2021.05.25.14.26.37_veh-27_04122_04279	1621971506899619	1621971528399589	accelerating_at_traffic_light_without_lead	navtest
a6c24c9ca7335016	2021.08.30.13.45.25_veh-40_00878_01104	1630332082500541	1630332104000384	accelerating_at_traffic_light_without_lead	navtest
b14ac3255b3b520b	2021.09.29.19.02.14_veh-28_00964_01689	1632943297799568	1632943319299785	accelerating_at_traffic_light_without_lead	navtest
b6e039ab90075f16	2021.09.29.19.02.14_veh-28_01717_01824	1632944021299701	1632944042799684	accelerating_at_traffic_light_without_lead	navtest
99a98a7ffb075389	2021.09.29.19.02.14_veh-28_00964_01689	1632943670299632	1632943691799648	behind_bike	navhard
e9c2b75226b85cfe	2021.09.29.18.19.40_veh-28_00844_01218	1632940659099617	1632940680599718	behind_bike	navhard
1c4544c0876f5a08	2021.09.29.14.44.26_veh-28_01331_01485	1632928069799617	1632928091299604	behind_bike	navtest
2133a31c391f5108	2021.09.29.14.44.26_veh-28_01331_01485	1632928070299849	1632928091799778	behind_bike	navtest
2403645ef4fe5b10	2021.09.29.14.44.26_veh-28_01331_01485	1632928070799713	1632928092299823	behind_bike	navtest
7fbe895b20a45dfb	2021.09.29.14.44.26_veh-28_01331_01485	1632928071299539	1632928092799619	behind_bike	navtest
2251b1d81d0051c1	2021.06.28.15.02.02_veh-38_02398_02848	1624895086999993	1624895108499546	behind_long_vehicle	navtest
5bd2bc00e2d358e0	2021.06.28.15.02.02_veh-38_02398_02848	1624895168999825	1624895190500396	behind_long_vehicle	navtest
64b6d412bf15576e	2021.09.16.14.39.34_veh-42_00297_00935	1631804061200038	1631804082700127	behind_pedestrian_on_driveable	navtest
ac019d81388056be	2021.09.16.14.39.34_veh-42_00297_00935	1631804060700036	1631804082200295	behind_pedestrian_on_driveable	navtest
23f0187033d658d9	2021.05.25.15.59.03_veh-30_04463_04606	1621977375100148	1621977396599702	following_lane_with_lead	navtest
9ac86ade68505597	2021.09.16.19.27.01_veh-45_00472_00711	1631821103499914	1631821125000051	following_lane_with_lead	navtest
